epoch,timestamp,learning_rate,epoch_time_seconds,epoch_time_formatted,l2,phase,ipd,intermediate_l2,intermediate_phase,intermediate_ipd,accumulated_loss
115,2026-04-24 12:01:37,0.0002866428397890149,802.1602628231049,00:13:22,0.00011405326222302392,0.8084905743598938,0.6281791925430298,0.00018286702106706798,0.8612090349197388,0.6785231232643127,0.43128013610839844
116,2026-04-24 12:15:00,0.00026675034041968317,802.3705635070801,00:13:22,0.00011341011122567579,0.8078100085258484,0.6278125643730164,0.00018217267643194646,0.8608881831169128,0.6787267327308655,0.43113353848457336
117,2026-04-24 12:28:22,0.00024733260949056176,802.3679513931274,00:13:22,0.00011222652392461896,0.805704653263092,0.6266642808914185,0.00018115519196726382,0.8591225147247314,0.6779816150665283,0.4303456246852875
118,2026-04-24 12:41:45,0.00022842875172757906,803.1272900104523,00:13:23,0.00011163423914695159,0.8049665093421936,0.6256585717201233,0.00018056340923067182,0.858598530292511,0.6774215698242188,0.42989420890808105
119,2026-04-24 12:55:08,0.0002100768369844947,802.867259979248,00:13:22,0.00011107316095149145,0.8047481775283813,0.6249285936355591,0.0001801074540708214,0.8585707545280457,0.677126407623291,0.4296548068523407
120,2026-04-24 13:08:31,0.0001923138235752801,802.901453256607,00:13:22,0.00011007627472281456,0.8031989336013794,0.6245859861373901,0.0001790124806575477,0.8572802543640137,0.6770877838134766,0.4292733073234558
121,2026-04-24 13:21:54,0.000175175483844993,802.8841814994812,00:13:22,0.00010915898019447923,0.8021802306175232,0.6233739852905273,0.00017843663226813078,0.8564358949661255,0.6763356328010559,0.42867928743362427
122,2026-04-24 13:35:17,0.00015869633212903486,802.9990215301514,00:13:22,0.00010863692295970395,0.8016418814659119,0.6230714321136475,0.00017766655946616083,0.856150209903717,0.6763683557510376,0.4285295903682709
123,2026-04-24 13:48:40,0.00014290955524587278,803.1312203407288,00:13:23,0.0001081440641428344,0.8004113435745239,0.6221101880073547,0.000177132009412162,0.8551017642021179,0.67576664686203,0.42797955870628357
124,2026-04-24 14:02:03,0.00012784694566320362,802.9444212913513,00:13:22,0.00010724895400926471,0.8000071048736572,0.6214170455932617,0.00017645796469878405,0.8548969626426697,0.6754114627838135,0.4276936948299408
125,2026-04-24 14:15:26,0.00011353883747215518,802.7593195438385,00:13:22,0.00010653333447407931,0.7997649908065796,0.6210863590240479,0.00017575091624166816,0.8547248244285583,0.675403356552124,0.42756980657577515
126,2026-04-24 14:28:49,0.00010001404529846369,803.239545583725,00:13:23,0.00010602878319332376,0.7986862063407898,0.6203705072402954,0.00017531713820062578,0.8537198305130005,0.674888014793396,0.4271058738231659
127,2026-04-24 14:42:12,8.729980627365193e-05,802.6299736499786,00:13:22,0.00010532673331908882,0.7981724143028259,0.6198381185531616,0.0001746381021803245,0.8534905910491943,0.6748061776161194,0.4268946647644043
